,target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
HSPA2,HSPA2,-0.2853746883550894,0.05116493067828909,sensitivity_hit,1.29102760994808,0.01629429362872455,0.632837998907088,target_non_hit,0.19870745141271545
HTR1D,HTR1D,-0.11969840077052248,0.0040269025869366076,sensitivity_hit,2.395028876095969,-0.0022105653291939475,0.5060029395463135,target_non_hit,0.29584696018582335
IER3,IER3,0.24301042077134127,0.07344884743945318,resistance_hit,1.1340150147765544,0.06288252034583586,0.5439111800962806,target_non_hit,0.2644720141684297
IER3IP1,IER3IP1,-0.23886571304733697,0.07512932095462631,sensitivity_hit,1.1241905364496272,0.10133710072777842,0.21917336426764092,target_non_hit,0.6592122259835637
IFI44L,IFI44L,0.3131403232860519,0.1309860624020802,resistance_hit,0.8827749130762406,-0.22967669706616847,0.1697836053899837,target_non_hit,0.7701042483230217
IFNA13,IFNA13,0.3490407897844152,0.13672338375346443,resistance_hit,0.8641572018432532,0.02916761569767523,0.7951065995897071,target_non_hit,0.09957464177116741
IGFBP1,IGFBP1,-0.36558926507683775,0.1472668668357761,sensitivity_hit,0.8318949528790363,0.035853429366977885,0.3923374863886473,target_non_hit,0.40634019466435095
IGSF21,IGSF21,-0.2774657126288413,0.09509084523839409,sensitivity_hit,1.021861292251106,0.14333422114403613,0.03996123663659287,target_non_hit,1.3983610806027533
IHH,IHH,-0.19327621044648247,0.010750392629106367,sensitivity_hit,1.9685756740236817,0.2803610161182564,0.23328084338065733,target_non_hit,0.632120923253651
IKZF4,IKZF4,0.3137226813690634,0.12699242556086238,resistance_hit,0.8962221816835781,-0.18070552792368932,0.29123327063130644,target_non_hit,0.5357590125107532
IL17REL,IL17REL,-0.21909240381988285,0.025567953775901868,sensitivity_hit,1.5923040275228961,0.08756839449610372,0.12337270272440616,target_non_hit,0.9087809210773431
IL6,IL6,-0.1746487856644595,0.030997697172082686,sensitivity_hit,1.5086705688304178,0.0894573610865524,0.16727114743932078,target_non_hit,0.7765789639301447
IL6R,IL6R,-0.31022610151943414,0.050201581394850855,sensitivity_hit,1.2992826019737047,0.21820510632750256,0.30670292981663205,target_non_hit,0.5132820753474171
