target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
SMURF1,-0.20978362410618967,0.032334027637458636,sensitivity_hit,1.4903401948076553,0.27657861078910234,0.0001051500002338305,up_hit,3.9781907220118846
SNAI1,-0.22340082258289956,0.0707039364790226,sensitivity_hit,1.1505564059552142,0.05236553015613173,0.1553396386976735,target_non_hit,0.8087177092998645
SNAP23,0.6097571012843972,0.01349813908358472,resistance_hit,1.8697261012411426,-0.8806849027851038,0.0006367815203952386,essential_hit,3.196009548453219
SNAP25,0.3140342081625227,0.10343970300912904,resistance_hit,0.9853127350503383,-0.10084467394833263,0.7370952489901543,target_non_hit,0.13247638807309497
SND1,-0.2630362093082261,0.03782682389974231,sensitivity_hit,1.4222001223795486,0.1243306018954439,0.07949062469648262,target_non_hit,1.0996840899936389
SNRNP200,0.5173300087903309,0.07543961257888415,resistance_hit,1.1224005505899861,-2.6587920714734157,0.002537614247374115,essential_hit,2.5955743960197295
SNRNP25,0.3830160767028945,0.021257152574709923,resistance_hit,1.6724949102694942,-3.9129917590543797,0.0015387158728965681,essential_hit,2.812841566149701
SNRNP40,0.2563340698011077,0.05768813462462196,resistance_hit,1.2389135039493127,-1.181364482259457,0.0011224212343157965,essential_hit,2.949844125783202
SNRPA,0.4141672664817195,0.0687645446593837,resistance_hit,1.1626354284470375,-1.268091484657061,0.10879441880740323,essential_hit,0.9633933835286398
SNRPB2,-0.3603943112212038,0.006963133282334535,sensitivity_hit,2.1571952918517874,-0.6751975045139444,0.00027834599816793686,essential_hit,3.5554150182445086
SNRPD3,0.568068803361679,0.027048531132144293,resistance_hit,1.5678563142367163,-2.9814693723545957,5.374425831014297e-07,essential_hit,6.269667926154984
SNRPE,0.4694611482550236,0.08082756690742385,resistance_hit,1.0924404942508592,-2.7520168714636513,1.7221682592744507e-05,essential_hit,4.763924419372164
SOCS3,-0.2616656904322034,0.07075779351319404,sensitivity_hit,1.1502257184415847,-1.200826335591882,0.04621157135784942,essential_hit,1.3352492636725868
SOCS4,-1.1693230361991147,0.00978379523712547,sensitivity_hit,2.0094926451292805,-0.9557501217105109,0.005147886175441699,essential_hit,2.288371064317006
SOWAHD,0.2210135717239397,0.06984688656458922,resistance_hit,1.155852947859811,-1.0585065788632444,0.08823165782565076,essential_hit,1.0543755605356169
SOX4,-0.37138282047336935,0.03151127000727011,sensitivity_hit,1.501534092984856,0.21231103252039407,0.029424577221668486,target_non_hit,1.531289768471461
SP1,0.2952451930108183,0.006164927914089519,resistance_hit,2.2100719972022604,-0.21243849711696342,0.199473715277463,target_non_hit,0.7001143233457687
SP2,0.4823714468970871,0.05934393311214624,resistance_hit,1.226623673518063,-0.43648585305387677,0.06773365669919072,essential_hit,1.1691954777464775
SPANXN2,-0.188592737578874,0.012993150065854255,sensitivity_hit,1.886285545588357,0.16169538421130655,0.033278640572138134,target_non_hit,1.4778344228884503
SPATA13,-0.17362651042004687,0.006036726497081895,sensitivity_hit,2.219198500061526,0.10440504584800583,0.11300917770561596,target_non_hit,0.9468862851444334
SPATA8,-0.31357932514508935,0.009655246363808217,sensitivity_hit,2.015236640260827,0.22135597464356893,0.061426513252384164,target_non_hit,1.2116441357992038
SPATS2L,0.2874819251376112,0.04739526521694849,resistance_hit,1.3242650421415365,-0.16349879825100783,0.21933373426555208,target_non_hit,0.6588945672341671
SPCS2,0.32466557153545345,0.1181789271236418,resistance_hit,0.9274599570403694,-2.7622573566638153,0.015075608214972207,essential_hit,1.821725157524275
SPCS3,0.3537422442721569,0.0675521255602044,resistance_hit,1.1703609811416638,-2.611464588103633,0.024236555026463418,essential_hit,1.6155291105503906
SPDEF,0.18607548729351034,0.030042911763299904,resistance_hit,1.5222579777447343,0.10415430318256602,0.06291884251544132,target_non_hit,1.2012192754603932
SPDYE2,0.3202279390952457,0.03804494519106036,resistance_hit,1.4197030372234953,-0.18417351837492113,0.21679290519083538,target_non_hit,0.6639549347115492
SPHKAP,0.21703681106756817,0.06791379341292586,resistance_hit,1.1680420107747511,-0.27391430845040843,0.028966162452645924,target_non_hit,1.5381090379697104
SPIDR,-0.3530746790003582,0.0312244097642742,sensitivity_hit,1.505505762354675,-0.5836637054251087,0.07899500024191963,essential_hit,1.1024003952419494
SPNS3,-0.2798792553209421,0.01569667736839508,sensitivity_hit,1.8041922681822269,0.14961201989955134,0.014276743026525795,target_non_hit,1.8453708574715797
SPPL2C,-0.2784779176140238,0.012726214245114503,sensitivity_hit,1.8953007697146154,-0.721862926824006,0.47864220190639273,target_non_hit,0.3199890122686415
SPRR2A,-0.35653873590053714,0.024578969350946767,sensitivity_hit,1.60943633196954,0.29959315103800765,0.015458806417675993,up_hit,1.810824041221585
SPRR2G,0.37945094725390377,0.11767541692599069,resistance_hit,0.9293142543059492,-0.36050462923907184,0.15419504679801033,target_non_hit,0.8119295768871508
SPTLC1,0.47260387145625254,0.047621767812863106,resistance_hit,1.3221944867740392,-0.9556716978650079,0.04803364151274473,essential_hit,1.3184544875034152
SPTLC2,0.4169672661740651,0.04776758736608901,resistance_hit,1.3208666934048356,-0.9840828616442707,0.002604079573746127,essential_hit,2.5843457490167356
SPTLC3,0.24742744557537816,0.09035438244338624,resistance_hit,1.0440507780801147,-0.1226886945742165,0.47586594569494955,target_non_hit,0.3225153734234497
SQRDL,0.3006906987562649,0.03200562731081446,resistance_hit,1.4947736562058802,-0.32370584506088396,0.287592472595581,target_non_hit,0.5412224853023138
SRA1,-0.19379227240846797,0.02267124380279332,sensitivity_hit,1.6445246527066675,0.21451602353001067,0.025694314444155427,target_non_hit,1.590162965334023
SREBF1,-0.21392190792990018,0.03431362010957032,sensitivity_hit,1.4645334611722258,-2.658969820152994,0.04510258167979048,essential_hit,1.3457985983172207
SRF,0.3227380460766406,0.059982585092082374,resistance_hit,1.2219748212201442,-0.742137654719728,0.005401562312537971,essential_hit,2.267480609513735
SRP19,0.8882846818444154,0.0035089639222687613,resistance_hit,2.454821096999796,-3.4564914972691616,0.0004744837106155321,essential_hit,3.32377869263863
SRP72,0.4169600413407486,0.0589329048329476,resistance_hit,1.2296421517806664,-2.586521059015041,0.001758991516263613,essential_hit,2.754736255169477
SRPK1,0.2142261958568839,0.03023308138446426,resistance_hit,1.5195175868588886,-0.6222829849723792,0.0008547430581895424,essential_hit,3.068164417647154
SRPR,0.4876990178352355,0.010340755222397482,resistance_hit,1.985447742001995,-2.449597218710162,0.003334890868692261,essential_hit,2.476918373411668
SRRD,-0.29627654307040086,0.029618698791731873,sensitivity_hit,1.5284340248149326,0.300482052758666,0.05231307678008914,target_non_hit,1.2813897363036861
SRRT,0.325811394122427,0.10696978408167948,resistance_hit,0.9707388808175859,-4.313486938849166,0.0005992917691058119,essential_hit,3.2223616870231457
SRSF1,0.48904539379359235,0.17030257430843218,resistance_hit,0.7687787871548575,-3.9418466887080585,0.000980614851600816,essential_hit,3.0085015335664482
SRSF10,0.3222709481407232,0.04980696658601215,resistance_hit,1.3027099074760558,-0.5794423234282785,0.011369074111265682,essential_hit,1.9442749024838946
SS18,0.46719168017144125,0.03507871323207757,resistance_hit,1.454956345934782,-0.7002346228487055,0.020371543887842937,essential_hit,1.6909760560973948
SSBP1,0.8691412384406645,0.324633418749345,resistance_hit,0.48860677461646873,-2.7554234048891204,0.002169661171184533,essential_hit,2.6636080831903413
SSTR5,-0.30383901791564066,0.011916666847356882,sensitivity_hit,1.9238452019974361,-0.2963878150499279,0.02375672440539545,essential_hit,1.6242134404050648
SSX1,0.25915728990767734,0.03644875624502516,resistance_hit,1.438317286691364,-0.34250466324609236,0.08558635717848312,target_non_hit,1.0675954581535978
ST6GALNAC3,0.38545138667875156,0.17548844352690748,resistance_hit,0.7557514779317549,-0.3522283868336329,0.005511226142065925,essential_hit,2.2587517682094487
STAC2,-0.26924440607210487,0.08934215208066197,sensitivity_hit,1.0489435904191475,0.1994876674118447,0.07258320806150319,target_non_hit,1.1391638405909814
STAMBP,0.21155495458598095,0.010828828149359555,resistance_hit,1.9654185383703227,-0.3830043773686147,0.044925090434194265,essential_hit,1.34751103998344
STAT1,-0.2919179918770792,0.05946231007449291,sensitivity_hit,1.2257582227275001,0.06803824015601616,0.2653161198272667,target_non_hit,0.5762363627603987
STAT3,0.3133223292181425,0.0029050107942564145,resistance_hit,2.536852249546529,-0.1487369684585514,0.21122179835805266,target_non_hit,0.67526126408282
STC1,-0.14471328980252113,0.0009163104339557212,sensitivity_hit,3.0379573681293075,-0.05360030827092377,0.6703099415953793,target_non_hit,0.17372433938891346
STIP1,-0.35549346861267805,0.029066827261449754,sensitivity_hit,1.5366023702950502,-0.43048542929487443,0.2620389864557268,target_non_hit,0.5816340890505706
STK11,0.30652676262540074,0.03833842882395081,resistance_hit,1.4163656892427785,-0.4646265230691783,0.03698932416087285,essential_hit,1.4319236036909584
STK24,-0.12660523075789717,0.0019881008483717245,sensitivity_hit,2.701561589365021,0.2773356271352446,0.010792724758842616,up_hit,1.9668688983808706
STK35,0.3857338862936134,0.0056774915634824645,resistance_hit,2.245843502451377,-0.49834599714155337,0.009467594410655568,essential_hit,2.0237603554099555
STMN3,0.18129520331698176,0.02813131626018789,resistance_hit,1.5508099467838727,-0.5487878816465432,0.05295662331773422,essential_hit,1.2760797146791516
STOML2,0.1794546660097076,0.000742608424130979,resistance_hit,3.1292401284564155,-0.40749094457443036,0.013799668482254385,essential_hit,1.8601313467912979
STRN,0.44565600043304654,0.09448536131399687,resistance_hit,1.024635471840093,-0.411946089518505,0.2763328993037857,target_non_hit,0.5585674063049216
STS,-0.1913354269001594,0.037890211686324844,sensitivity_hit,1.4214729683870295,0.10551928266417132,0.09089006929755167,target_non_hit,1.0414835654565626
STX1A,0.3261275532350633,0.048702000623932803,resistance_hit,1.312453198085402,-0.6443746220075656,0.16189452574428753,essential_hit,0.7907678361091527
STX5,0.5806067814349636,0.01525255755350449,resistance_hit,1.816657327579813,-1.037266635443292,0.06881051072329647,essential_hit,1.1623452187342456
STXBP6,0.2513204856009786,0.033223703389789076,resistance_hit,1.4785519591180463,-0.2015969125400976,0.24331680296912905,target_non_hit,0.6138278985299568
SUGP1,0.2715087813462591,0.09263152044639628,resistance_hit,1.0332412074150943,-0.8530080170806283,0.03582251003794274,essential_hit,1.445843986956105
SUMO2,0.4414153763870707,0.05567625837004993,resistance_hit,1.2543299584521115,-1.2222910339023003,0.017124605276304463,essential_hit,1.7663794302471298
SUN3,0.24181824877145366,0.026467039571372305,resistance_hit,1.5772946333008142,-0.24471197809853118,0.2879314941835581,target_non_hit,0.5407108290362553
SUPT20H,-0.20647058399731372,0.056170653046754955,sensitivity_hit,1.2504905269347277,0.4220395188153052,0.03657213576214549,up_hit,1.4368496767242989
SUPT5H,1.085363161245711,0.41622620153840606,resistance_hit,0.3806705843229059,-3.6280721961159816,3.9815937554296606e-05,essential_hit,4.39994305339337
SUPT6H,0.23283316370636697,0.05482329232738363,resistance_hit,1.2610348871350634,-2.6857696043288692,0.0014248029104179578,essential_hit,2.8462452064187826
SUPV3L1,0.9307564781271823,0.3940781477131843,resistance_hit,0.4044176468159584,-3.3360867013831377,0.006142918889275561,essential_hit,2.2116252190402945
SV2C,0.3336263115539295,0.08529446857812921,resistance_hit,1.0690791323012743,-0.5981056425234383,0.03298990405330295,essential_hit,1.4816189475398844
SWI5,-1.7928260610225593,0.0020875548298439784,sensitivity_hit,2.6803621089049763,-1.0421088925748423,3.0684292878813784e-05,essential_hit,4.5130838806045155
